id,density
mp-1224505,2.170021822
mp-28797,5.5580947
mp-4758,3.009548363
mp-2079,2.643983774
mp-3538,8.17138776
mp-1106094,1.878370346
mp-2234,6.122583379
mp-29044,5.315179822
mp-31360,4.085384826
mp-5146,6.876168055
mp-8081,3.385226161
mp-29331,1.95830699
mp-28773,2.60231282
mp-3525,5.92218699
mp-1540145,4.775928696
mp-17901,4.015551806
mp-22564,6.431869598
mp-16036,8.062274777
mp-9298,8.811565276
mp-863374,7.686667399
mp-1209547,6.498153751
mp-2998,5.89174939
mp-546936,6.79465459
mp-548479,6.28097908
mp-30320,5.496038547
mp-674490,5.799991987
mp-15408,3.326680371
mp-1201849,5.751051729
mp-27420,4.200822788
mp-998609,3.577617621
mp-4809,4.685488267
mp-1198384,3.964264278
mp-554649,3.159754135
mp-1202364,3.981304035
mp-18050,2.886418051
mp-28369,1.927690635
mp-540773,2.572801239
mp-754639,4.147474487
mp-12231,5.586210264
mp-761229,3.811823345
mp-770533,2.510122295
mp-567817,6.835810534
mp-23064,7.710126842
mp-22958,3.009050123
mp-6987,5.106504754
mp-29970,5.662815094
mp-1196908,6.423298829
mp-580802,4.199312667
mp-1219573,2.558174576
mp-13694,5.485236319
mp-570668,6.227737434
mp-554518,5.271937094
mp-572672,4.860495865
mp-1201494,7.293597597
mp-530524,4.978237963
mp-531826,7.33084308
mp-1202226,3.170203828
mp-1211006,6.634810476
mp-2400,2.014755275
mp-13336,4.894119494
mp-3613,4.693551007
mp-704141,5.380429586
mp-8975,7.09929002
mp-723419,2.306514
mp-1184118,3.657958127
mp-1206098,2.950322277
mp-623670,5.169083787
mp-28974,2.708827334
mp-541000,3.369654695
mp-1192365,7.330838709
mp-5694,4.616122781
mp-1181012,6.242414263
mp-1196173,2.430456643
mp-1104062,4.595824142
mp-27569,2.575632299
mp-643010,4.439032744
mp-1221667,5.343639924
mp-28591,3.132233467
mp-619575,2.282502389
mp-542445,4.577969374
mp-1102531,7.00206718
mp-2693,5.884042574
mp-14951,3.851181462
mp-5141,3.060421557
mp-1189051,5.494386443
mp-999490,4.526991602
mp-1539672,4.87117844
mp-17500,5.935095504
mp-1039,3.648791211
mp-1212698,5.163216155
mp-760343,2.379566592
mp-5403,3.544837282
mp-1541943,5.237043006
mp-9808,3.697465963
mp-1178212,6.049003727
mp-1208533,5.873093475
mp-7910,5.371464355
mp-1212485,5.007361013
mp-28375,4.669536476
mp-1216588,5.159948414
mp-556210,7.860438033
mp-33857,5.831544991
mp-1197996,5.108000468
mp-15790,4.837263927
mp-1189307,5.869864064
mp-29940,2.973958697
mp-1216,11.72299148
mp-1208643,5.099573935
mp-971,2.291175874
mp-29824,5.618598653
mp-1030319,5.225774405
mp-23860,3.436475373
mp-1220064,5.504854349
mp-7028,9.067120033
mp-34291,4.5182197
mp-558967,3.194237863
mp-1192541,7.478904897
mp-14070,3.59138436
mp-2994,7.048877617
mp-1194276,4.997473157
mp-1019796,2.324794176
mp-675104,2.214812502
mp-18914,2.929461138
mp-29836,2.854662744
mp-982980,2.831208351
mp-18511,6.337592298
mp-504678,4.289915847
mp-2672,2.312132548
mp-28542,2.880498237
mp-10533,4.296364952
mp-21575,6.229989175
mp-1120755,2.088027877
mp-570506,5.355360377
mp-27936,3.338284786
mp-648,1.826998412
mp-1198756,5.266517797
mp-29055,4.229756376
mp-20569,5.862745808
mp-14425,3.470140293
mp-28505,4.558579764
mp-1104242,5.625984007
mp-22467,7.688723786
mp-559349,3.183026188
mp-4961,5.687759896
mp-17727,2.814792891
mp-7471,5.657614493
mp-18973,4.371279525
mp-27310,3.350304959
mp-4324,5.491390211
mp-1205373,4.204451888
mp-2826,6.198990183
mp-556672,4.238682346
mp-1173879,4.031101128
mp-1203433,8.291578978
mp-1199837,5.841483353
mp-1214793,9.840807802
mp-1188648,4.204981297
mp-13097,4.31280566
mp-12277,4.889479822
mp-570238,7.836008956
mp-13277,3.738819031
mp-24204,3.649045659
mp-2125,5.362720572
mp-667326,3.10099499
mp-30991,4.563503763
mp-17569,5.771757895
mp-21792,2.790375268
mp-1194059,5.108469759
mp-505751,6.215069881
mp-4081,6.12470982
mp-1222370,4.526544076
mp-7290,5.621989551
mp-28280,2.542362984
mp-1079784,4.989430091
mp-504898,6.21469702
mp-1189069,5.949347591
mp-1214962,6.828390991
mp-30287,3.624888004
mp-2275,4.638046314
mp-554146,3.022539121
mp-3224,4.580059544
mp-532491,4.386703642
mp-1192739,3.562286922
mp-1181768,3.605605966
mp-9124,4.577797983
mp-10543,3.700232485
mp-8866,6.168211112
mp-29799,5.534643537
mp-19254,3.388163197
mp-15791,4.935685522
mp-27180,4.890179315
mp-3915,6.131021921
mp-1190160,2.923077907
mp-1541753,3.790513174
mp-625509,2.33352003
mp-567391,7.469279019
mp-1079080,5.754226732
mp-5459,6.894901377
mp-1178173,8.477357087
mp-28782,2.150536223
mp-28256,4.391785607
mp-624200,7.583439677
mp-4529,2.531375568
mp-1095378,5.627601148
mp-10796,6.337622813
mp-578604,4.139943476
mp-4886,5.686554465
mp-505362,5.402035867
mp-1185179,3.289837618
mp-4672,3.764530201
mp-3056,7.638888597
mp-995393,0.222775478
mp-510607,3.755280012
mp-1199053,5.717578374
mp-27231,3.562344057
mp-554229,4.319970211
mp-23162,3.855974437
mp-542967,3.919949599
mp-675143,6.463278097
mp-29412,5.760291867
mp-616175,5.15354833
mp-510450,4.281871505
mp-27988,2.92296471
mp-1311506,3.658234272
mp-1106074,4.7307212
mp-1193782,4.417613504
mp-1175419,4.604256392
mp-20194,6.994760438
mp-8452,1.925666319
mp-1025340,5.8042382
mp-13843,4.286451589
mp-28971,3.074202583
mp-463,2.418273283
mp-1192600,7.156600039
mp-1208369,6.099800885
mp-1223430,3.243691787
mp-27234,4.979324005
mp-5020,5.696967708
mp-38240,4.943854738
mp-20015,6.295913657
mp-1195609,6.35963937
mp-22313,6.398651772
mp-1105809,6.554291051
mp-8759,4.961617031
mp-7461,6.440573753
mp-643260,2.730839159
mp-569025,2.190395396
mp-27703,5.10488541
mp-1219118,5.150438649
mp-626620,3.315923984
mp-3808,4.93491632
mp-1222297,4.612054978
mp-7939,5.440617594
mp-12171,2.498869224
mp-975605,4.754342566
mp-7437,2.993857572
mp-561385,4.638272348
mp-1188730,5.812984933
mp-554626,3.796741484
mp-34842,5.478363118
mp-752580,2.95615925
mp-985583,1.795344872
mp-1178405,6.131779162
mp-999126,4.410836722
mp-23407,6.081893037
mp-8269,5.701776876
mp-1219343,5.288181171
mp-1178446,2.773321776
mp-19393,5.737953821
mp-541638,5.543726475
mp-7977,6.547706538
mp-28914,4.916834072
mp-645695,6.391711708
mp-861502,8.492286404
mp-649253,2.934606997
mp-28513,4.236431434
mp-21741,4.117578759
mp-19474,4.229667141
mp-1188175,7.172012561
mp-27622,5.186869881
mp-15431,4.117256668
mp-1208602,4.225541093
mp-553927,5.649565613
mp-19384,5.501470464
mp-3857,5.00598567
mp-16035,7.825607218
mp-29197,5.094764406
mp-27775,9.784794218
mp-1285,11.24971615
mp-9486,2.430932946
mp-1224111,4.978431666
mp-29051,2.161416024
mp-557753,2.510006869
mp-541062,3.924584121
mp-3481,3.940265655
mp-541075,3.62540011
mp-554610,3.947990695
mp-14423,3.235098458
mp-34141,4.79289124
mp-1214420,5.777491502
mp-1210076,7.406849916
mp-35596,5.170922482
mp-667291,7.162983635
mp-753781,8.894546648
mp-554791,2.920827691
mp-22325,5.966259728
mp-3810,6.814357382
mp-505392,3.831333149
mp-1105696,5.888896837
mp-32689,6.289310489
mp-1103471,5.707077519
mp-616597,6.75132046
mp-555759,7.771487446
mp-23562,3.449424231
mp-23018,7.980126338
mp-5342,4.517958693
mp-18751,5.021779833
mp-772099,6.401695589
mp-3975,3.894148287
mp-28137,2.630590854
mp-642735,4.106434334
mp-20463,3.614028054
mp-22113,3.91405628
mp-770773,2.892444749
mp-9047,2.558098789
mp-10383,6.554645359
mp-1195796,4.829344195
mp-7603,2.886520592
mp-1215771,4.619239175
mp-4855,2.806165595
mp-1188862,5.717004284
mp-1205992,4.048713441
mp-3472,6.002227342
mp-19215,3.03298659
mp-1192392,4.718807755
mp-556586,6.223634398
mp-752676,7.131260484
mp-18525,6.302370594
mp-1228746,3.625780921
mp-18601,6.415814879
mp-558760,3.923172946
mp-1074,2.631146374
mp-22203,6.900512924
mp-1540904,3.887448919
mp-14207,5.913796168
mp-19269,6.73201841
mp-13654,9.029234136
mp-558751,6.695878726
mp-1202504,2.462321928
mp-18532,3.893323622
mp-18758,5.777818301
mp-756510,2.519599319
mp-541895,5.815240433
mp-1192582,3.86864286
mp-28433,2.844609593
mp-1194592,4.979406561
mp-863435,4.943810115
mp-554142,4.97309265
mp-562456,3.761809712
mp-28291,2.672396355
mp-28413,4.717965588
mp-972032,5.644025891
mp-555327,3.9380261
mp-30325,4.127076036
mp-29164,7.136093196
mp-30993,5.531627578
mp-17730,3.700458809
mp-1209872,4.004214526
mp-9178,4.428747558
mp-1025522,6.844257877
mp-561851,3.420457121
mp-1188840,4.388873671
mp-9035,4.974201873
mp-1883,6.190810429
mp-1178355,8.685684827
mp-1205014,5.917214293
mp-978114,5.696556549
mp-510225,6.504627257
mp-13568,5.201926426
mp-27869,3.891869518
mp-17160,6.208389282
mp-3897,3.552398889
mp-23398,2.204481966
mp-4043,5.34495123
mp-1101897,6.849286821
mp-29063,5.363047274
mp-1188535,4.70531395
mp-5036,3.949181471
mp-867203,4.932271768
mp-558535,6.151065714
mp-555119,5.376254959
mp-23866,2.663288025
mp-505825,5.334606759
mp-676801,5.054477484
mp-22554,3.307079572
mp-20313,4.238063668
mp-560786,5.221635789
mp-1196004,5.460044617
mp-1541180,3.910566107
mp-1201,6.121655031
mp-20072,5.32435295
mp-9812,4.24419381
mp-1080801,5.964976486
mp-484,5.742207916
mp-697575,2.984927374
mp-1198288,8.047189449
mp-973441,5.82734208
mp-2815,4.053379366
mp-19398,3.878679891
mp-10478,8.656620091
mp-29462,4.953462909
mp-3563,5.980751011
mp-31259,5.756386394
mp-1207844,5.383997123
mp-1210184,2.02865346
mp-555003,4.183681723
mp-570965,4.654569528
mp-16267,5.204361596
mp-551675,6.260313274
mp-20090,7.038162531
mp-866375,7.947002717
mp-33432,4.303380995
mp-30123,7.053018072
mp-20243,6.980158688
mp-8794,4.207669914
mp-28900,5.373335789
mp-19363,6.756782567
mp-15046,4.315280187
mp-1195582,4.754928967
mp-4547,6.436651482
mp-1209976,7.393001594
mp-20223,4.598311254
mp-1192580,3.868341002
mp-1184684,12.24351637
mp-1211350,5.832853799
mp-6942,5.304091285
mp-27358,3.265012376
mp-18793,4.101011017
mp-36262,2.931426787
mp-7128,5.672598365
mp-1202486,7.110822512
mp-3395,4.42548984
mp-17823,4.219313418
mp-1187516,9.15946119
mp-676464,4.769259645
mp-5455,2.456961905
mp-27362,3.040444404
mp-1018651,4.614441628
mp-1197516,6.920459022
mp-554914,7.640075866
mp-19077,4.444099343
mp-33554,2.607864405
mp-753489,5.464205423
mp-27841,4.026289121
mp-29958,8.330202294
mp-21835,4.927050753
mp-1018691,6.22034214
mp-1205339,4.12034115
mp-18844,4.43320232
mp-7441,2.015920544
mp-1080847,4.130870742
mp-542625,4.749867971
mp-1196688,4.655535668
mp-22061,7.066124387
mp-35769,6.152189331
mp-616573,3.180337013
mp-1190423,3.113165924
mp-28778,2.517403763
mp-1272688,10.6051406
mp-754598,7.912899246
mp-1239330,7.080103191
mp-5078,4.182439557
mp-37091,4.521575918
mp-19379,3.622715934
mp-3397,4.964862971
mp-1197519,4.534888985
mp-1212432,4.658524419
mp-696805,1.18932797
mp-5004,3.775967839
mp-1193896,5.253544023
mp-1200608,3.752368373
mp-23193,1.903570406
mp-28556,3.238518499
mp-553913,3.98593199
mp-756044,2.814756981
mp-643023,3.584614398
mp-759647,4.211471699
mp-29036,4.02685867
mp-557364,3.399671402
mp-1201722,4.932449437
mp-1018737,2.047951021
mp-1788,4.22521746
mp-3041,5.399535484
mp-9006,8.551789517
mp-29062,5.005306739
mp-18797,7.382205519
mp-3486,4.077147062
mp-5450,3.412170221
mp-17558,4.130027535
mp-3718,9.459183802
mp-676666,5.053362378
mp-30026,4.952505426
mp-771876,2.741982345
mp-720376,2.51892704
mp-558977,5.638369665
mp-754217,6.330035784
mp-531717,6.317075756
mp-616587,2.924198419
mp-510519,3.155357124
mp-29330,2.003340671
mp-17651,6.298634364
mp-567524,3.756479445
mp-3963,2.288926147
mp-1006885,3.629265912
mp-545850,6.02298628
mp-569261,5.057524507
mp-23339,3.159524368
mp-23798,1.565829691
mp-1178563,6.127198945
mp-524,4.822327185
mp-13995,8.077130594
mp-13873,4.501234839
mp-30984,3.896519904
mp-867194,3.730989653
mp-865182,4.796565941
mp-27947,6.146180767
mp-1024067,2.656608807
mp-607806,7.279699227
mp-556135,4.76279102
mp-1207685,4.798790407
mp-21723,6.003784908
mp-18761,3.047640708
mp-27272,3.668227756
mp-561973,4.76909986
mp-19281,6.457324788
mp-1078231,6.84117128
mp-19453,4.777382445
mp-31034,6.033478838
mp-650513,4.191281407
mp-559894,5.476035564
mp-1078799,3.055443454
mp-22599,7.202197729
mp-14501,9.949197858
mp-29775,5.466823772
mp-5926,2.609132359
mp-7693,6.749393907
mp-19345,6.593710399
mp-540656,2.081951141
mp-550117,6.96625646
mp-27264,2.948729145
mp-2898,8.682317375
mp-28405,1.724414446
mp-1095180,4.385079663
mp-504554,7.685422854
mp-27230,3.231711082
mp-20352,6.147281485
mp-28003,1.566546104
mp-18700,2.492700179
mp-1189520,2.053626689
mp-21609,5.064433467
mp-29946,4.561034819
mp-619791,4.303678039
mp-1189434,6.263140611
mp-530429,4.094564051
mp-13743,2.986213378
mp-556234,5.287327318
mp-1211665,3.562989867
mp-1229128,6.094392468
mp-571432,4.775816581
mp-18929,3.705715884
mp-542201,5.080951714
mp-24422,3.252075279
mp-754225,8.008387117
mp-16032,6.637291253
mp-18834,4.465798403
mp-753546,1.772336708
mp-556689,3.698059696
mp-18341,6.388294257
mp-23265,4.339728518
mp-1213767,3.908006821
mp-28261,3.101930776
mp-17678,3.312576965
mp-768223,5.046218424
mp-1095634,8.264350319
mp-696944,4.523696281
mp-28948,3.805399096
mp-667286,7.351373833
mp-607818,8.280262851
mp-1541522,6.099787702
mp-27404,3.235764347
mp-1190548,6.249645524
mp-1198974,6.814379151
mp-5504,4.099746995
mp-23331,6.513030276
mp-1202520,6.292581578
mp-1221406,5.008592467
mp-19063,7.907822108
mp-558023,4.952225555
mp-1209293,4.733447422
mp-12803,6.618040158
mp-18925,2.675790489
mp-985831,6.538055538
mp-1029828,4.054140005
mp-1244,4.722335398
mp-28346,3.987052691
mp-1207825,4.566211444
mp-5788,7.080246514
mp-1079126,6.29643017
mp-21996,2.826536242
mp-12177,5.292071682
mp-1222108,2.514170801
mp-31212,2.726956595
mp-28512,3.144340038
mp-28840,5.106894745
mp-1078634,6.481861666
mp-754534,4.347164979
mp-18788,3.878398285
mp-4126,6.643502242
mp-3317,8.166938057
mp-568365,2.573012627
mp-1223876,4.266365254
mp-18864,4.522436839
mp-1370,3.313244604
mp-14192,5.534317847
mp-4929,2.382645119
mp-866062,11.45137936
mp-36381,2.740362317
mp-771185,3.224382107
mp-1105715,3.357855648
mp-13230,2.721976579
mp-7621,3.043264282
mp-972965,7.82815768
mp-27966,5.457894192
mp-762088,4.050679959
mp-4582,7.815607791
mp-17667,4.44024362
mp-559065,4.41497805
mp-1189258,5.021298638
mp-3468,3.090694823
mp-30943,3.592766365
mp-3834,5.958155802
mp-541155,2.432246628
mp-30198,5.541195765
mp-20546,6.079609356
mp-761037,4.01520827
mp-1194661,4.485603746
mp-18815,2.702464061
mp-1192904,5.149886585
mp-1195373,4.656407276
mp-1180738,3.977810005
mp-4840,5.349923381
mp-30972,4.298063897
mp-28712,8.31368114
mp-622086,4.391147129
mp-1001786,2.687083613
mp-19153,7.829579769
mp-5214,5.245689502
mp-1177487,2.6517304
mp-4360,4.226041609
mp-557829,6.391309499
mp-1193887,4.415108609
mp-1211645,3.491038958
mp-771750,4.455859887
mp-1211957,4.420189602
mp-20016,7.809366096
mp-30890,7.713505639
mp-559203,4.776820169
mp-1196120,4.233981702
mp-20459,7.295112166
mp-556024,2.626129586
mp-1179173,4.610578816
mp-1188608,10.29342032
mp-8422,3.918611621
mp-755246,4.965238585
mp-17077,3.210605964
mp-3694,3.401723729
mp-977455,7.823288925
mp-1205111,4.755448733
mp-1078537,5.857941708
mp-1217494,9.057082532
mp-905,5.807027989
mp-1232276,5.333847094
mp-20489,7.396339188
mp-4274,4.833245427
mp-1190911,3.277890041
mp-9664,1.772986404
mp-20727,6.619821635
mp-778057,3.814224611
mp-1189644,6.192191974
mp-695998,2.08346274
mp-754535,5.816172386
mp-5611,7.279434147
mp-3164,4.250832995
mp-27694,1.9087335
mp-1195682,4.306263737
mp-28138,2.789244893
mp-28864,4.956954122
mp-1105,5.391926599
mp-754138,7.198142226
mp-27376,3.000101993
mp-29077,7.048850559
mp-27197,3.014673326
mp-530695,4.455372784
mp-570622,4.345822831
mp-28392,4.683902122
mp-1205567,4.346391083
mp-1541585,4.227013998
mp-760109,3.9385493
mp-861884,7.199209779
mp-18040,4.445742919
mp-1261261,5.900007644
mp-27689,2.354032272
mp-1106201,4.699421782
mp-27845,3.614674191
mp-438,5.34369916
mp-27255,4.083764412
mp-29189,7.384738823
mp-9912,3.610845375
mp-642655,3.994153079
mp-1220714,3.649421242
mp-9564,3.332020471
mp-9789,2.460616951
mp-1226139,5.127888927
mp-555096,5.009962367
mp-21425,10.80802984
mp-570583,1.514735912
mp-29746,4.283730692
mp-5692,8.683243208
mp-1103722,3.869866666
mp-30934,2.041900115
mp-1078443,5.001776392
mp-570886,3.588179081
mp-634657,1.756931702
mp-571623,4.743724129
mp-18300,4.043705726
mp-1207705,9.26034573
mp-1223486,5.426218367
mp-540783,4.509052699
mp-619651,3.41895299
mp-28538,2.255815078
mp-1198476,8.378490523
mp-19359,4.208426656
mp-15788,3.235126437
mp-14304,5.023085705
mp-570902,4.595187397
mp-557372,4.591731237
mp-1197742,5.465481339
mp-974713,3.533128242
mp-697038,4.809539203
mp-18781,4.143347223
mp-558924,3.416719079
mp-27315,2.307503328
mp-19894,6.442058525
mp-23846,2.30384049
mp-1197960,5.451579946
mp-531184,2.87716991
mp-29188,6.254957928
mp-1147664,3.131483816
mp-1212884,8.815787899
mp-23388,5.927745055
mp-540877,4.909913707
mp-21836,4.643246845
mp-21760,4.675410178
mp-23023,5.900493871
mp-571085,5.456446252
mp-29710,7.098157156
mp-29297,5.378413349
mp-28091,5.929032234
mp-30279,6.166811153
mp-18104,1.994743667
mp-12199,6.896174783
mp-7427,5.782364541
mp-17360,5.560468432
mp-21374,5.419348266
mp-4608,2.701253364
mp-588,4.24209364
mp-30949,3.895882875
mp-20254,4.79062403
mp-541102,4.365134162
mp-8140,3.294590537
mp-1106051,7.19561124
mp-761686,5.850547225
mp-561424,2.749155808
mp-12814,5.289410482
mp-17708,4.459342944
mp-1183920,7.728074648
mp-531792,4.767305926
mp-18893,3.95765234
mp-29342,2.293531652
mp-30460,8.634149415
mp-1201318,5.902726826
mp-1211385,3.789843778
mp-1211654,3.339154362
mp-770547,3.385653292
mp-466,4.792549866
mp-28185,3.669439522
mp-31308,3.627272804
mp-31451,9.832643679
mp-15784,4.064160267
mp-540767,2.904338578
mp-29305,6.117349086
mvc-12912,3.563957289
mp-1215390,5.24902772
mp-561375,5.027317399
mp-643895,3.125016765
mp-754589,4.096328204
mp-999460,2.689469751
mp-17612,5.230063899
mp-653579,6.462958992
mp-1188829,3.154043312
mp-774848,1.935152576
mp-7206,5.135282422
mp-9127,5.357451639
mp-760762,3.713578414
mp-30990,2.514424431
mp-30101,4.419405865
mp-22408,5.118013507
mp-1192533,4.16265674
mp-1106293,6.853276927
mp-3954,3.315546775
mp-573051,5.24789789
mp-1228775,6.294690165
mp-556633,2.932900047
mp-1101266,9.021114465
mp-1199908,3.100640339
mp-674328,4.168547708
mp-19802,8.335533815
mp-29984,3.359868957
mp-18870,5.567817148
mp-1196148,5.385287463
mp-17544,5.539875923
mp-15781,3.411283996
mp-15074,9.336427976
mp-557295,3.840395519
mp-3839,5.73032279
mp-28746,5.774876738
mp-8281,5.957084262
mp-22862,2.105306084
mp-28111,2.10796005
mp-1211343,4.592023188
mp-15558,3.153197405
mp-30295,4.142163836
mp-27678,3.432885796
mp-557686,2.976044953
mp-542117,5.002100482
mp-5821,6.742764636
mp-2980,5.804913292
mp-20725,8.918867085
mp-983061,4.758694673
mp-4393,6.344966051
mp-27810,5.175357459
mp-567407,5.317883589
mp-1106254,6.141797714
mp-1219055,5.913804276
mp-3647,2.834726648
mp-23859,2.490166513
mp-4002,3.459404969
mp-22576,5.89490451
mp-3102,5.611034323
mp-28347,2.841883236
mp-756970,3.422772384
mp-19330,4.061863133
mp-1211714,3.423631299
mvc-14678,2.845226339
mp-10074,4.305992284
mp-3960,7.274948495
mp-1198956,5.985968691
mp-1192151,5.205661154
mp-1221500,4.663518733
mp-23410,4.817153851
mp-32798,6.055498727
mp-555940,6.055315154
mp-1201169,2.620958818
mp-29173,3.641302777
mp-560715,4.358702034
mp-1211695,3.463478394
mp-1106374,5.611882534
mp-547792,4.300712485
mp-1103889,3.400236237
mp-754154,7.321607149
mp-27597,3.36145397
mp-1101457,7.939632585
mp-1192180,6.703731587
mp-510598,5.058997266
mp-557697,8.559379265
mp-1192057,4.217455153
mp-1212108,8.972772321
mp-554453,3.378079795
mp-1194239,4.947736592
mp-755663,9.073026006
mp-19401,3.276462549
mp-29924,3.922884928
mp-9753,3.059324256
mp-1025315,4.548554085
mp-4816,4.287353246
mp-3715,7.934556512
mp-4906,4.305945444
mp-17434,3.845178994
mp-4757,4.357233952
mp-22249,9.041498958
mp-770957,5.478126164
mp-23207,2.040171482
mp-755651,6.849036884
mp-1187892,8.423759662
mp-755213,7.032471819
mp-29680,8.980765873
mp-8439,4.237038842
mp-553308,6.220810131
mp-560538,2.010525631
mp-1211860,3.706932724
mp-19126,4.848742573
mp-29035,3.75927266
mp-1178449,5.839441474
mp-29070,4.892919255
mp-19173,7.321121154
mp-4691,5.585939036
mp-15432,3.840272078
mp-652046,6.733268966
mp-3228,6.01645101
mp-5121,5.929498125
mp-29260,3.735831361
mp-1209283,3.869728725
mp-556106,2.724330743
mp-1178815,4.399666424
mp-561197,4.812643741
mp-1019530,3.957617508
mp-755587,4.114717473
mp-8301,7.65017421
mp-1218606,4.270440719
mp-1101885,2.054349881
mp-541827,4.925269426
mp-10919,4.759706023
mp-1217749,5.003346476
mp-1296711,6.914735764
mp-1220014,6.049455971
mp-22724,3.844947499
mp-1212349,4.078000614
mp-34078,1.419398081
mp-23261,4.717369808
mp-18863,4.703363755
mp-29215,4.664235115
mp-4556,2.117664815
mp-973981,7.259893515
mp-1540016,5.67625921
mp-23904,3.531997162
mp-555850,6.671465534
mp-4287,5.495762112
mp-19264,3.676815305
mp-626785,2.164813326
mp-28299,4.566182038
mp-568591,4.970863878
mp-676411,7.3843726
mp-20817,10.11117129
mp-28510,5.047879679
mp-4789,7.6232968
mp-555236,6.283046074
mp-19272,5.515558917
mp-17899,4.027847776
mp-27914,4.630571428
mp-17473,3.297310667
mp-1153,1.62955104
mp-10930,6.997341545
mp-1025567,3.256205048
mp-15642,3.031917222
mp-9657,4.300379026
mp-8187,3.304810173
mp-5572,6.09734298
mp-30979,2.34396852
mp-27753,2.876753148
mp-1218873,4.635125427
mp-18928,3.973788423
mp-683974,5.017764796
mp-686581,4.276316543
mp-23061,3.031185355
mp-1226003,5.100706147
mp-20554,5.443594904
mp-542637,3.488650401
mp-540946,4.631607879
mp-5760,5.936392816
mp-8212,10.76841873
mp-1202519,4.662646415
mp-1199023,5.864947486
mp-542001,4.605237808
mp-23480,8.948786803
mp-28870,4.324065706
mp-21540,2.727678969
mp-755336,5.934581656
mp-625475,1.827967335
mp-504840,3.695665592
mp-4598,6.311616114
mp-19360,6.222732825
mp-1196169,5.694563969
mp-9872,1.649608729
mp-1199125,5.182358901
mp-1196745,4.230534077
mp-1105614,4.22258714
mp-9197,3.01620644
mp-13972,7.219437382
mp-1200532,5.861596792
mp-27702,4.284666259
mp-30003,4.89703815
mp-10607,11.23642366
mp-768915,4.986207401
mp-768472,3.053508493
mp-1078829,5.161207858
mp-626973,4.458339336
mp-1105223,4.415920868
mp-1185583,1.834304936
mp-504910,3.704619813
mp-5040,4.333329639
mp-570607,5.669082398
mp-755950,5.105848912
mp-19881,8.548345374
mp-767432,4.915252897
mp-13602,5.23836515
mp-19440,2.393861856
mp-1211624,2.695699838
mp-406,5.472512272
mp-1192906,6.358511674
mp-704707,3.451314406
mp-707874,4.248210633
mp-1222442,4.592457256
mp-10953,3.454895855
mp-1197150,6.153032328
mp-4995,5.181963181
mp-1195868,4.340012135
mp-754065,7.137923948
mp-768941,5.255733358
mp-1212594,4.833961301
mp-761036,4.646706061
mp-976401,6.707826994
mp-752598,3.973838425
mp-8752,2.34125296
mp-3822,3.635955509
mp-697096,4.328506479
mp-1200699,2.125435932
mp-763259,3.237182682
mp-1057286,3.321935199
mp-7094,6.60651442
mp-1101301,4.719327586
mp-756156,4.222206064
mp-27980,5.815342485
mp-755802,2.510086346
mp-29095,1.869996678
mp-29401,5.508733402
mp-27640,5.135550905
mp-1211691,4.076722377
mp-23400,4.783841729
mp-1213386,6.086813829
mp-27439,6.911049941
mp-31050,2.033645113
mp-558229,4.842963713
mp-15622,6.660319847
mp-18921,4.880358244
mp-28124,1.391604122
mp-15782,3.52942245
mp-559304,6.22227331
mp-1213022,9.075290744
mp-1173826,3.983478859
mp-558186,5.849261432
mp-1200409,6.172534895
mp-22563,6.484760445
mp-754055,7.505893374
mp-983357,1.407697649
mp-29871,3.24740017
mp-1508,4.837282095
mp-16787,2.658794456
mp-1185636,1.799824488
mp-1541458,4.457544794
mp-14246,3.038535456
mp-1206844,7.054993473
mp-1187343,1.764381967
mp-18352,5.988797937
mp-27739,2.93492606
mp-10314,7.136176292
mp-1185555,1.800673525
mp-541090,4.72875591
mp-555063,4.951126776
mp-1195198,1.035232169
mp-1210267,3.008484611
mp-540788,3.326502624
mp-560656,4.246917733
mp-1184337,1.782328359
mp-1181782,5.554785717
mp-11168,8.853600478
mp-573109,4.543232693
mp-556056,5.283746357
mp-28403,6.937453152
mp-1101808,11.34411284
mp-1206825,9.354651498
mp-1202045,6.91265763
mp-30981,2.990060555
mp-1185592,1.770594214
mp-770767,7.122042732
mp-18996,4.689679528
mp-23054,6.114542156
mp-18317,2.587251519
mp-7117,3.330998883
mp-31249,5.683668613
mp-755893,6.65755882
mp-866141,6.758127762
mp-1224649,5.493159794
mp-541044,5.560311599
mp-8511,2.286484182
mp-13133,2.923538584
mp-608146,6.114031215
mp-1542758,5.694668357
mvc-3753,5.335178545
mp-23476,4.179314583
mp-21126,4.870970149
mp-1185319,1.660108129
mp-648414,2.511238315
mp-30959,1.379756763
mp-1209975,6.362565757
mp-1210071,5.217824686
mp-1212010,4.116049389
mp-17646,8.787373954
mp-18754,5.650405204
mp-1202577,5.878738307
mp-759747,5.406449979
mp-1185565,1.806320945
mp-769176,2.531107811
mp-1101891,6.584263062
mp-557997,3.742464446
mp-5518,5.38451554
mp-1078746,3.806553085
mp-1211536,4.312152461
mp-35152,4.185073143
mp-1006888,3.028429787
mp-14500,9.770469414
mp-1184231,1.829015047
mp-1095283,5.359927967
mp-14307,2.628248
mp-28775,3.783801272
mp-24292,4.216494111
mp-1103213,10.66665057
mp-15379,2.411310169
mp-3764,4.322679452
mp-1101971,4.954631177
mp-30229,5.178183419
mp-1203040,7.159400557
mp-569857,1.912577202
mp-3775,2.599496194
