0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,name
10563.469,32245.902,-8698.989,7070.0405,1392.7124,1157.9614,-23393.328,3062.845,-11985.762,-19035.014,235.0993,-9059.918,-5206.8477,-17238.121,-3098.9792,-26792.492,-2580.6829,-11977.688,-1147.7872,7975.3096,-6340.53,7763.9937,11396.175,10060.449,-1513.9231,-254.23276,-18602.03,183.94696,25655.879,65136.293,-106.20481,5678.823,13781.104,1294.353,-4158.4927,-3300.3145,23426.107,7604.972,18890.777,-47527.15,-33274.324,-18524.297,13820.722,-26446.404,30284.348,22331.604,-18737.178,-30573.883,3622.5212,13030.541,4216.9404,-5302.386,7502.7334,-237.87563,-8234.229,6974.2637,-6951.133,5904.2515,-4201.3906,2063.646,6381.7695,-12472.329,-11996.145,-681.2145,-296.69803,1117.8921,-151.89467,-191.39217,27257.74,-22401.758,12237.56,2994.3718,-34168.53,5088.6157,22191.98,-174936.19,-17230.492,-15464.596,12309.085,-7909.8306,-756.3229,22896.379,240695.66,-6387.1562,3224.3872,-31254.588,14016.644,192934.77,15767.945,5474.2456,-471038.0,-15078.31,2809.6758,-111932.414,-9618.738,12177.278,4246.1416,6681.8564,60971.27,-22477.988,-40897.297,-5129.9614,2831.4258,4137.509,-4384.5225,9175.633,982.7789,3492.9148,-9493.079,-10212.158,1769.6887,25544.697,-12573.277,-23478.514,51996.656,7852.608,-17846.887,836.0752,8274.788,8424.56,-4093.0198,11382.347,7024.996,-84.82242,56381.105,164.92148,-78159.09,-25899.809,-11098.709,95695.7,216.78271,-19831.74,1007.6828,3316.9382,-8060.205,7849.8594,-15586.591,30263.79,6133.4185,46407.87,-2933.7075,-17921.275,-59727.79,-26741.7,14806.284,38852.285,-63.46423,-1666.417,117.71352,-25984.936,3093.6724,-2530.187,12315.701,-5899.665,-2574.206,-22316.766,-14214.387,15421.302,-5678.6987,1483.8907,-19345.385,-3293.983,-1690.272,-5646.582,18696.172,9542.928,-13144.142,15018.715,6433.235,-1054.2327,-62295.266,4006.9475,-363.10583,8099.2925,4951.977,-5624.525,5884.4966,-2083.7256,-4769.36,9309.617,-2006.4863,-14877.366,-3367.3938,-22992.676,28136.787,18073.672,11304.667,7251.1724,1169.8971,-13001.338,28399.393,4074.0498,mp-1192722
29484.248,-3340.5347,-34782.324,-4518.2075,68150.64,-13952.229,-49608.734,3865.4355,-9900.559,-39061.816,-20923.273,-11752.113,21749.457,-15455.059,469.10834,-22147.53,4068.193,-29609.479,30535.6,6703.187,-26470.379,-19664.96,-6117.1343,-20085.334,-740.3636,-11597.996,-17600.332,-25735.902,59948.695,83769.21,13787.809,-10307.0,-30307.887,-27428.564,-11983.83,-15418.731,34698.375,25086.717,-11690.819,-34279.85,4243.6978,-8084.8584,72971.21,-64245.137,55666.203,39388.28,-17338.209,-29011.734,34029.32,-6350.2915,-4263.6636,-6855.4307,7459.3154,-535.50397,6112.9565,3489.707,-9294.729,-1292.1741,34458.832,-13182.119,-12137.85,2781.363,-5101.0576,-11222.292,623.14233,-31246.129,-855.1057,-5309.6733,42029.996,1015.6836,18024.11,26808.018,23095.404,-3748.189,18305.016,-37236.254,41063.188,-20147.05,26885.568,5518.014,-3332.4912,6809.465,309654.84,-15381.522,18276.924,-59228.46,5567.5454,21813.596,31897.143,4909.214,-177642.6,35716.777,25578.541,-11802.264,-18510.959,-8237.044,10387.938,9028.608,10651.675,-8208.966,-67053.125,-11104.115,10878.131,169991.64,-26683.652,-25002.496,-5646.943,-43439.78,-38311.832,-22678.865,8041.5054,45301.35,52386.5,6726.317,11499.125,-25923.824,-33899.297,9930.955,-38478.93,-10647.05,-65009.465,18607.035,24333.64,-390.6069,95649.305,48.246704,1440.8523,16509.55,-10313.062,61417.266,449.36032,-38795.656,7965.0205,-23557.875,-24214.184,-4094.7,-68463.055,37397.76,-10341.935,19869.436,-11205.617,-3066.3071,-1987.7369,45136.707,-16067.438,8498.781,79.340805,747.7371,-257.95886,-30415.79,18158.014,-14129.9375,15136.62,18103.645,71296.32,11899.679,20072.1,3720.5063,-3468.6865,35518.324,-46461.22,42126.62,20563.238,-15078.691,-34316.55,-9005.635,-25005.21,50803.992,-7446.6416,-16351.996,-136358.11,-570.36316,-3946.5405,18268.05,64027.85,-13540.408,-57817.906,8902.644,-20576.762,59921.945,14507.065,-26626.375,-11938.596,-27838.553,-45708.16,157758.6,-7429.6147,21462.312,-1081.3961,76371.945,50569.99,2271.377,mp-1029862
-761.114,10344.323,-3190.9116,-5534.856,3177.7112,224.38757,-8602.514,16907.805,-6392.459,-8452.708,-20819.727,2341.836,14680.959,-594.4771,6687.555,-67792.44,1345.9203,13468.436,-3943.11,-9082.252,-13931.305,428.7256,-3971.8215,6376.247,-1532.379,731.0603,-6118.3516,1689.5712,-11458.322,36040.598,4274.7627,-22545.113,-3256.9502,8443.202,-8380.485,82.772896,22723.17,3604.8618,2568.926,-13043.687,16539.303,-103894.41,13079.246,-70932.27,-2361.7334,4433.459,6066.903,-45132.598,5278.2993,24898.55,-2488.7173,2761.238,1318.8044,329.33728,-264.0008,-839.32806,4619.8906,7976.943,-4335.768,2563.5789,869.3798,3387.779,-5544.3623,3436.9045,-1040.7603,-4947.7915,-261.82452,-1371.2751,17939.174,-6573.721,-4337.4873,45.40666,1250.573,31551.902,14380.098,1253.4467,-2355.8875,16870.768,2440.008,-2986.2368,-12804.289,70402.664,47717.336,4701.7295,-24821.934,-8216.901,1262.5576,22159.557,16296.315,-1275.8086,-263103.12,2051.0774,-1419.0208,11439.956,-6053.291,11591.787,3403.737,1785.6393,-9308.442,4801.498,-19349.746,2595.2937,-42.594864,-595.5919,-13681.606,10143.316,16694.92,-81080.67,-2335.0737,-6156.684,1444.053,14420.02,14017.154,-44874.87,2670.8127,1067.9386,1222.3203,2451.8752,11010.349,-7709.455,-7965.6694,13878.59,8656.309,205.05432,34085.96,-63.667015,1396.1143,10841.807,32253.762,39929.17,-135.67752,-55474.637,-4279.6357,-797.56995,-3271.287,4589.6626,-30232.584,38221.043,-8506.934,-3946.224,1679.679,-1380.6045,-8458.297,-27181.72,2680.9517,-15114.8955,765.4929,3718.915,306.69238,3077.114,-2354.5723,15500.3,11364.527,-897.5781,-19015.73,-697.19116,667.8236,10410.323,-68425.97,1622.6069,1399.5669,773.34937,-876.16187,-1725.8389,19176.156,8760.359,-1313.7051,-8591.48,1968.2892,652.31555,-4079.29,2440.095,-7690.268,21143.426,9499.417,4428.494,1085.8413,11822.131,-35505.11,6237.3667,-11087.194,-13804.056,-11665.518,1405.0641,574.10156,15538.812,7708.1406,4775.777,295.83984,9989.141,5119.448,3600.971,mp-20289
28224.076,-15312.345,-3934.497,1198.1896,-577.9368,-18409.62,-6757.741,15092.67,18390.37,98333.77,-19926.596,-86721.875,-3634.4717,-19148.9,24800.176,-18681.51,1010.24066,10910.69,-5781.8135,71528.38,-16140.069,-8443.908,-16641.557,11808.622,-5626.897,-26599.965,1680.3668,-7794.487,-8022.0444,19153.496,14302.849,-10983.34,-49379.32,-4686.344,-14633.151,-12970.47,16182.472,20306.002,17365.58,9755.776,24044.895,1274.73,14426.079,-973.2061,21650.818,16387.496,12071.329,-128193.21,-15867.23,2164.701,15894.87,810.23376,6860.8037,-53.256668,6554.7476,-16059.581,9069.309,3142.1675,61455.113,-9491.432,7691.314,5713.7773,-51475.91,-405.85516,372.87683,-2492.197,-5.509965,-3386.5247,164854.28,-8959.759,29035.205,63655.45,-14845.518,-23887.273,65984.48,-20587.227,19318.7,-23799.375,17561.408,-578.5727,3090.4517,3362.4932,28383.828,74343.555,-37214.62,6526.892,-46171.645,19646.049,65076.04,-4253.4243,-24496.912,5217.4697,-9560.544,-13417.115,-2138.2825,19409.715,11615.098,9495.191,-19349.322,2258.8386,-13616.753,12932.039,2834.2888,47966.94,-2757.3691,-2662.0305,-1978.4098,-1710.3038,-92353.34,40878.074,-34344.43,-2460.8762,7308.5874,1832.9913,20292.762,609.50494,-22314.436,9114.33,-26560.273,-5799.594,17003.63,-76272.055,2936.72,724.9468,35316.29,-224.3481,-45425.875,-6892.944,-8750.784,-4398.2607,1068.7919,-12600.109,4984.641,35494.914,-8905.407,-7251.528,-120204.28,23938.582,16894.904,83709.25,5379.0303,20185.83,-4881.3535,-46754.777,-65253.223,-29283.89,1691.3619,-1391.5735,200.78296,-9136.212,9868.729,-1686.6367,-3368.2078,2075.9373,-51716.547,-17617.955,58046.062,37864.137,-95824.81,-14142.658,-43253.414,4439.2993,-24790.766,-9324.588,37000.895,981.0625,88119.27,16498.246,-10452.4,7345.3115,-22485.459,-3038.404,-2309.3108,17689.062,39187.71,-33038.965,-166366.33,13229.031,-6998.8745,-37982.22,22025.68,6499.4272,-5106.6694,2215.754,-18978.455,10382.539,-7593.874,-3213.7004,491.44955,-51770.223,23740.123,-14051.875,mp-768610
-2226.8333,8245.941,8804.121,-1587.8325,14863.968,-5001.243,-16521.12,7649.211,-20827.57,391686.7,-17416.896,-23198.387,-867.18536,3067.1948,7240.185,13625.327,4086.3337,-90196.87,6429.679,189507.89,-58903.492,10482.143,-55395.84,60043.055,-6768.7773,-43738.625,2716.1433,48059.26,18612.625,26151.266,3829.9175,2930.0398,-18492.24,17707.848,-10075.759,-25649.611,27256.688,-10952.527,-1106.5975,-3935.2646,23357.883,-27872.287,-6822.1294,-1057.4979,38127.71,29817.354,16764.291,-261999.4,-77834.58,-10817.438,-4163.1577,2325.121,-12942.715,-341.85568,-10721.723,576.79584,30886.242,10028.431,100041.54,17925.908,-628.37244,6725.915,-26359.334,2491.624,6.6980476,10084.614,127.01175,-1306.0841,18311.209,-9341.762,23830.562,49470.555,-14895.9375,7462.6772,43446.285,-26205.717,13565.378,-27257.195,10579.234,47834.062,-20014.633,-13892.709,-3185.7073,46070.875,-113670.29,-891.1388,-73672.04,14864.145,47844.89,-16040.752,-45507.824,10387.824,-12019.002,12221.831,-5279.4287,32088.768,14651.164,58159.555,-25006.008,-6091.9844,-16147.351,23323.55,13131.166,-4244.436,-321.78613,1451.2368,-8864.09,16650.16,-26952.512,20889.14,-41582.28,-2641.0483,-14249.403,36141.59,-35011.906,6318.555,-14638.078,-7796.0107,12244.421,-22120.188,-19755.05,-148884.45,5131.1343,-232.74562,6549.296,-67.17726,18261.541,-3208.4875,147586.23,-28625.91,-423.0294,-15436.215,5910.737,-7379.25,-17091.375,-23582.916,-113292.28,39756.66,30003.354,80914.59,-2230.7195,49926.5,-20825.559,-11988.3,-276689.5,1387.1283,-650.83514,20612.121,200.12143,6258.3237,6971.843,-22504.818,15807.651,4210.001,723.4164,-5413.237,25468.36,19441.184,-148232.77,-34852.74,-72030.48,-5174.7695,15770.982,-42673.293,62384.195,-24711.566,248841.39,55811.88,-16363.159,11722.051,-51294.75,1674.8214,-8347.341,17922.592,76914.88,-128066.03,-37493.13,29755.352,-12096.742,-93992.81,18582.492,-4491.685,-2323.407,448.1661,-136249.16,9415.713,39283.934,36554.18,-4606.832,-58490.836,4192.444,56266.066,mp-29094
17406.941,7401.9873,-16501.67,1269.1316,-111.478226,6117.0054,-35771.777,17839.71,-2223.7903,8013.693,24446.877,-42991.664,-637.21246,-27479.986,1104.4824,-8238.166,2639.3003,-45430.836,-27758.336,25798.45,-21301.264,-2441.355,-12142.869,-7816.186,-2894.6157,-16650.486,-13402.513,-18102.77,-25002.477,96139.22,2721.2214,9288.323,3411.1113,20308.457,5438.2437,338.23907,9231.926,6448.1357,9240.085,371.2831,-20014.734,-26361.1,33886.156,-1230.807,6815.7354,33386.73,-50872.496,-39893.83,3554.0942,23599.78,1930.7983,25037.553,20671.418,344.37097,9487.24,-2343.6145,4508.0635,10109.752,43041.85,-14895.69,-3378.0464,1353.3241,-5421.6963,-32922.125,-2362.1719,18009.375,463.18497,-4038.03,39131.96,8386.766,36485.605,46437.29,-4624.251,927.35114,13743.6045,-1194.7506,-19710.64,-8193.85,11851.389,2864.9373,-13666.155,5197.88,195307.61,18428.63,-498.1981,24641.984,-9614.749,126117.05,85723.31,745.37744,-455481.16,-9088.655,-18903.846,18370.875,4469.1577,-65885.08,66931.984,21863.57,-20491.684,-7351.0234,-47435.734,-57149.33,3967.9292,-4923.474,10078.591,10191.934,4021.5254,-62941.76,-93053.3,8365.245,-9120.138,-13088.119,-69253.25,5167.5786,-7072.369,50637.723,15894.284,17389.748,332.52823,6666.4463,-36536.69,44721.203,-1268.3832,417.45578,88438.3,860.9377,-36007.797,-98927.2,3629.8176,142725.38,2012.2407,-14114.3,-39299.453,-33702.85,4821.739,-12629.509,-11531.807,29804.89,5550.8833,49107.957,-7199.0874,-5124.1045,-59001.273,-10818.724,3788.9744,4972.1963,-516.956,15331.689,-385.101,24205.25,7102.436,-20885.3,1196.1069,2845.5635,-5475.83,-29836.43,16920.943,33879.71,-45502.504,10706.702,-23653.037,28851.54,11987.6455,-20505.494,39684.004,-34495.086,10655.981,70529.484,12733.718,10263.699,-368605.75,8697.229,-11499.294,-14741.1875,16151.207,-17222.27,-14854.859,4020.4517,-14408.963,-7825.196,-19891.557,-219776.4,-20573.61,-13781.845,-10373.765,31085.266,7712.198,-25544.031,-8859.251,-78390.266,78358.44,14710.369,mp-1221438
1153.3217,17584.254,-33097.258,5942.9453,30861.512,-48302.65,-7820.047,-167.34659,-13819.121,30130.62,12876.431,-471.08005,6391.603,-25830.777,5456.6494,-15611.627,7156.8257,29754.016,-4460.0684,-4354.033,-40463.547,-5001.113,-16298.211,7015.1973,1979.6848,-9407.221,3286.581,11528.048,19862.238,32147.623,2810.9473,-6488.86,4665.1533,-5845.0728,639.48645,3910.6348,25764.697,-19921.443,26770.324,-25851.76,-645.53467,-94929.66,11957.806,-2354.1023,-6555.7256,11789.247,-21403.13,-55216.844,-12493.78,-1258.1686,41180.02,6233.411,-6079.7085,177.85078,-3392.8765,57592.31,-2379.1238,-8668.292,15792.623,-2562.992,9753.7705,-799.0582,24.885376,4880.1006,-50.862907,155.97318,-386.94852,745.19543,54480.605,-4368.053,4279.578,11916.666,483.92456,3553.5535,32266.365,-5418.3506,-6969.1465,62623.156,4377.851,49681.5,5050.1836,4680.224,51655.34,179998.81,-5954.8,-6219.4067,-37101.082,2869.23,47481.19,-4559.37,-41368.863,4501.7773,9928.37,-7821.1353,1245.2297,3307.9175,-14376.653,14660.573,-8709.58,-17498.63,-13642.41,-11825.147,5326.909,15646.202,5878.697,27119.191,-735.87415,-95152.13,-18883.885,-9045.311,-8427.277,6403.8066,6427.511,-3419.6443,5964.475,-6875.619,-4564.0713,-1425.5996,73.16814,37998.867,-10403.044,16122.336,-162.59386,-10.42212,26578.152,-135.76204,-63763.547,-5651.3594,7429.0312,13851.131,254.28609,-2379.2107,92.13184,51514.613,-6611.3354,9155.4795,-84144.78,29424.715,-4660.5884,11761.848,2159.1123,-8056.915,-27032.328,-5403.2095,-5767.036,40147.434,-401.2791,9301.218,212.36125,-8508.937,6890.4907,19219.707,13858.216,-3604.7373,-78781.42,-9799.505,-1644.2366,56826.746,-7758.8857,-7943.173,4732.385,713.50616,-10315.003,-6477.761,6452.7734,-2344.9663,8664.588,-28.776205,22904.467,13384.772,-32108.244,-6950.0283,-84.60336,-3111.5427,83122.664,-7457.733,-102988.32,24369.232,-12096.085,-51472.504,-8287.477,33125.117,-8666.656,-31812.705,30512.445,-4282.4683,601.5446,14571.969,-6107.8335,-3827.1318,51187.426,-1285.0142,mp-5794
11908.535,28605.83,-5860.213,14878.4795,14029.414,-2372.091,9232.513,5479.715,-11132.597,23287.334,34590.6,-4892.354,-1961.5244,-5149.1367,-8280.216,-27328.236,-662.31067,7704.6807,2.1098442,7121.3047,-14381.936,-17214.201,-6704.49,-28375.805,-129.17107,-7974.867,-751.96423,-10687.631,3423.8423,19750.62,1354.485,-4684.1167,-772.00995,1397.0786,-4776.7036,7443.276,7923.711,9665.037,-1099.2266,-34579.53,5352.0645,-72810.03,22764.043,-11933.825,12256.172,18337.068,-2410.508,-17678.137,-8466.669,-4319.905,-14944.455,1241.6003,2085.1018,-515.531,-4386.753,-35998.9,2105.9355,3033.2358,25112.83,-6132.2563,8562.884,2418.2358,-19958.383,-8935.362,-1105.406,-801.1611,-235.62692,1350.4567,53467.26,-12444.863,11896.113,18010.494,-64201.848,9390.061,19579.2,4906.648,-15203.858,-313.93478,11802.302,-1621.1122,-14038.135,23254.473,121831.945,54862.43,-980.55176,-9953.469,-19466.19,23864.342,31453.62,22885.805,-82274.86,-460.04346,21756.715,-13390.1,-16375.342,-10969.072,2304.5144,2168.1487,-1784.1423,-19582.879,-18168.414,-7573.512,14973.86,1629.2946,-2868.3132,8093.329,-4560.148,12022.692,-57992.145,-23521.014,-11498.541,8457.473,29555.684,11611.198,1432.7793,8189.3223,-11333.887,6118.6113,-12534.797,14087.981,-23636.277,1155.429,6615.241,-346.59222,24072.113,38.431488,-31736.488,852.1514,-5420.33,-5190.933,148.23785,-970.13025,-319.90424,-15038.287,-16335.311,-48430.44,-92230.53,30523.293,-5995.786,33032.363,744.80634,15334.797,-20696.299,53848.773,-6189.3633,23721.262,151.15192,5077.8516,477.9645,-94082.87,19181.703,-34234.96,3189.0603,2417.108,-39556.508,-6757.723,-3226.2578,33414.49,-1937.335,3849.2637,-19863.797,2137.0642,4083.7927,-27399.55,17979.23,-58274.29,36946.453,10589.083,-4064.5396,4809.609,-95593.516,-951.333,-6428.7803,5243.2236,82407.88,-35697.09,-21759.352,42621.242,-14130.794,-20392.777,17971.088,-1197.4169,-354.09958,8386.385,-6601.986,8455.726,-11080.71,-7054.6606,7172.7935,42984.35,26708.6,-7660.68,mp-583221
7626.1323,7249.729,-9061.061,-708.7881,4372.831,-38928.64,7417.726,9513.9,-33831.88,36616.57,48056.68,-35570.18,3565.3335,10552.627,5177.453,-11525.028,-1925.7417,-8727.242,-331.69302,27174.082,-45668.402,-19282.705,-5164.93,-11130.055,636.34,20150.512,4193.3423,-603.6916,13908.633,4486.608,-5985.7456,-11600.736,-5691.965,-7644.048,-2107.3896,-491.08685,36929.895,-25764.139,-11759.664,-15538.537,11932.207,-318020.28,10065.489,-7822.651,-2722.271,14613.538,-1755.6973,-121640.88,-39984.8,-2947.6777,-11343.007,22797.584,13742.286,-122.62468,-5919.692,41692.613,147.14032,7473.003,12124.695,1537.9854,3231.511,-1387.46,1993.4502,-19881.068,-356.79877,-9278.63,-56.63208,-278.96497,88283.17,-3233.0068,31866.7,-2838.56,-3668.582,-27475.244,45568.81,-5088.053,-55233.723,1857.8446,-12783.975,14744.721,-57839.562,16382.167,57309.76,52462.555,-64591.797,-24581.842,-35032.23,5235.159,86802.08,56673.605,-60146.44,20515.457,35299.344,12589.077,506.84717,7146.857,59737.184,4362.3354,1625.582,-17946.031,-19549.664,-9997.954,2875.8833,43578.414,-1717.6698,25748.566,1403.7445,-10106.125,-13975.199,-12345.566,-5238.534,-2511.166,20460.842,343.8333,557.5163,3336.37,18141.816,4963.871,2222.909,4010.5208,-53742.39,18455.963,7479.763,-155.172,23869.854,269.4282,-111252.55,-4129.1074,69842.13,20534.182,287.83728,-2504.918,-311.12033,-211.62677,-7713.3975,-1840.4182,-124027.85,154812.2,-2722.6895,50844.34,-6248.5425,31938.436,-6676.143,-7941.882,1168.552,1457.383,-801.0971,3217.3372,132.92908,13010.181,5058.968,-1832.7295,-52212.402,-74.03914,-47838.31,-2388.9124,-4984.242,20154.57,-33315.14,5256.251,-11703.416,3369.0342,-7685.7754,-34339.723,-31791.723,7761.977,79769.11,7967.477,5094.1367,21873.07,-7736.5522,-5796.063,-7028.3125,1018.5837,55027.758,-4746.5864,-114853.2,63644.746,162.41797,-82776.94,1672.7478,23222.053,-36511.85,-5285.7197,9394.109,27261.783,3195.5076,-10387.807,-2040.7352,26614.904,15516.199,-2018.1902,mp-22934
-2446.1377,32383.139,-39321.312,685.53986,19054.412,-50072.746,-6373.7446,1509.5948,-26808.479,36084.047,9175.887,745.0257,9195.605,-23341.031,6752.0166,-3256.715,-1268.3221,17913.2,-2551.9856,-4337.0293,-46706.082,-1701.5765,-15388.521,-5384.2046,1044.9178,-4509.368,7889.718,21844.584,94567.5,24730.227,6475.788,-23705.441,5747.645,-5074.174,-249.66862,2535.141,14514.89,-40871.297,43150.09,-25980.459,3017.02,-161143.89,18004.201,-1608.5762,-22199.262,10197.244,-29212.186,-54868.742,-4519.0522,-13945.427,61561.5,1921.4983,-12900.877,51.423748,4112.1836,75191.19,-3793.0806,-7970.894,-12395.308,-878.0259,14113.171,10702.949,-9650.751,4856.8164,-507.69223,7286.676,-231.84262,584.54956,59379.504,-5584.8237,-6585.5117,13634.541,113.08268,24001.65,37399.46,-11491.199,6026.3647,121845.12,1183.9943,44342.727,7992.4404,4956.7305,55472.1,162953.98,-5765.833,-14992.236,-35609.152,40691.203,43028.96,-13478.583,-50873.55,-4610.527,-6025.4756,-923.8235,1059.5115,9361.198,-8530.017,19919.775,-12981.33,-35450.047,-14131.452,-14013.04,5766.538,5424.022,-1047.9854,9323.628,81.72964,-74585.266,-15681.337,-5049.3823,-2328.5916,16687.059,3055.2288,-1477.5339,-3375.1458,-12189.757,-3281.3652,1942.0656,-11218.747,79453.02,-27263.33,13719.628,1273.4058,-20.541775,27597.291,-286.4568,-41345.902,-7992.7354,9190.653,20671.654,360.65646,-1429.4878,-2972.002,58778.652,-9026.532,7884.8584,-54438.438,75372.14,-903.9117,10867.734,-3010.1208,-4819.943,-37998.254,-7910.107,-4692.5127,42923.773,-1141.6741,7162.31,421.0492,-5932.882,13569.219,12472.565,12510.168,-1709.3467,-47066.637,-8032.7827,-73.56685,40742.23,-29730.47,-3222.79,7966.2373,3123.229,36.52893,-49720.08,5889.0137,-2411.121,16158.44,-16271.949,14634.475,12262.695,-40667.34,-4071.1233,3884.2266,-174.3953,71242.76,-18316.287,-84758.78,13855.351,-26281.375,-37058.645,-13345.161,34593.24,1762.1367,-23353.941,1708.3677,257.8076,4885.4595,16956.783,-1931.6748,-9440.181,31567.08,2652.7185,mp-3443
-11886.9375,24370.223,-6359.1636,29574.184,-19856.436,6187.853,-6304.0557,-2021.7946,-46463.67,-9275.102,7296.377,-6816.6904,-4966.601,-843.84503,12069.271,-30214.264,277.0362,-45433.855,5510.3394,-9335.641,2247.2358,-2067.1433,21056.305,9196.464,-3825.8965,-15213.619,-1360.2083,-14255.717,6972.9614,53981.527,4898.243,322.82736,9348.826,4515.149,-6856.131,5195.165,11202.46,-264.67014,15087.56,-40698.34,-14115.495,-4679.1533,10159.873,-58245.047,22827.66,20942.885,8697.234,-25787.639,-39737.887,-11634.162,-1177.0372,-19297.488,7493.589,453.47006,1640.1332,-4637.648,40763.355,2357.3828,-9270.348,-2735.4048,12842.818,-1131.5854,-19318.254,-26930.031,-69.28543,544.41327,-52.576546,-2675.3196,11950.995,3932.9514,29249.604,6445.0127,-3108.385,19196.305,11917.02,-21209.594,605.5876,-3320.1177,-1529.0784,-5820.298,7750.829,12997.496,308366.4,1408.3748,2337.4514,-52880.68,12299.269,135221.5,20155.188,8076.0713,-459564.2,-34131.19,-20665.506,1782.0684,4513.782,180.42375,730.5737,2717.2722,-4276.534,-7367.8003,-43332.664,3601.4634,7797.4146,-772.5459,-7122.841,1197.2557,-120.645035,-20408.904,-2339.4768,-3685.8254,3247.9487,5930.2007,19300.086,-6435.9414,-6903.1006,-6740.3887,-21016.385,12341.562,2251.3909,11356.76,15262.271,22924.074,-7730.812,188.27661,76606.484,431.30896,-16933.857,-35266.844,4735.744,143096.89,733.9076,-21543.531,-2267.386,-10430.222,-4520.2275,1191.6702,813.06793,64144.957,6628.652,40415.703,-5391.4116,-4534.2285,-51763.496,-9753.62,11025.397,14887.676,474.82306,4650.415,-202.04651,-45386.11,2960.326,1477.1514,11158.571,-738.44775,-6125.0093,-16487.83,-6270.822,-2234.4922,-48764.26,7529.8877,3121.4114,-3268.8132,-8031.936,-12239.031,-24375.94,-25942.127,7840.0396,28109.158,553.8717,17101.102,-175842.23,8934.538,-17019.002,-2249.1118,14856.222,-8961.763,-2627.4836,-8325.504,-193.7047,12792.139,11764.935,-29555.717,-19181.225,2963.7058,-21261.742,14215.288,9860.035,6776.7056,-24053.617,-15293.5,13579.518,9963.501,mp-510528
32609.496,15709.781,-92565.92,16723.809,-51542.613,-330.61115,-40725.305,-6456.7476,-4336.227,8646.013,-14876.12,-12380.052,34842.26,-4542.041,-703.68524,-91492.07,570.64795,-28589.834,-3703.09,10063.679,3343.7651,-5174.658,-13077.728,-3479.018,5622.3823,-10451.985,2231.1277,19707.78,263.91214,74384.4,4480.297,14205.279,-2142.9097,-17928.799,3677.7327,1212.7732,8843.522,8444.127,29129.508,-31329.992,12938.895,-4792.8823,11001.881,-51289.47,12178.033,24836.404,4765.899,-26378.531,6427.792,-5695.4707,-15080.341,16811.826,20094.965,408.76096,2939.4492,15278.248,64133.6,2218.1062,6712.9653,-9879.495,-22356.703,4437.2495,-12278.555,-13328.33,-581.3464,-28550.062,-418.01636,-6636.3516,47714.08,2631.438,22569.41,31619.646,-6163.8403,20645.768,3065.549,-63372.965,-16996.379,-693.8833,46231.92,9477.598,13794.937,-11319.93,351135.72,-20501.893,47002.668,-32322.678,7537.0244,90760.26,49394.516,-6317.318,-412789.62,-9936.6875,113645.43,-28079.357,-4145.3555,85409.92,-6146.714,2730.9417,26228.941,-3763.0647,-61405.316,-11356.418,-3392.5667,-11221.352,806.90857,-8460.938,-2540.7666,-27748.254,-28698.555,-32493.154,8598.013,-31066.027,510.3133,-57095.113,26189.404,-10832.492,-26442.736,1819.343,-380.71765,-3081.9893,-26.83015,39442.703,1481.6348,-79.43738,124075.85,7.8223763,-13326.66,-9247.063,8685.428,49246.67,2171.8865,-22411.324,1077.6348,-187235.16,-35363.69,-4399.3716,-880.9318,20208.133,759.7648,-4162.194,-918.10034,-21013.082,-14965.441,-31984.998,-2589.1067,20350.197,-708.2127,5030.491,362.0143,-105341.336,15599.825,3634.1328,-11139.022,183.68587,2588.8271,-34107.992,-62619.156,51014.582,-87400.21,6583.831,-1325.9486,-4218.8364,-24547.545,-30128.49,29523.152,61566.934,15031.868,15587.634,14297.828,-3411.7751,-369065.44,-18858.69,2367.7605,1890.3416,57626.42,4605.9272,-2156.9539,5464.8354,4753.218,-3459.4133,4855.339,-5022.133,-15982.516,-24502.162,-11677.758,29835.527,-5471.189,21870.043,-5382.7246,-64555.945,59284.582,3910.2803,mp-17123
